DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	2q24.3	2	164656581	NR	COBLL1			ENSG00000082438			rs10195252-?	rs10195252	0	10195252	intron_variant	0	NR	2E-7	6.698970004336019		0.04902903	[0.03-0.068] unit decrease	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	5q31.3	5	142698150	FGF1	FGF1 - LINC01844	ENSG00000113578	ENSG00000236714		80	18079	rs10477191-?	rs10477191	0	10477191	regulatory_region_variant	1	NR	1E-9	9.0		0.065	[0.043-0.087] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	1q24.2	1	170403362	NR	HAUS4P1 - GORAB-AS1	ENSG00000226967	ENSG00000231407		32995	57091	rs10919388-?	rs10919388	0	10919388	intergenic_variant	1	NR	8E-7	6.096910013008056		0.04475043	[0.027-0.062] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	2q24.3	2	164672114	NR	COBLL1			ENSG00000082438			rs1128249-?	rs1128249	0	1128249	intron_variant	0	NR	6E-8	7.221848749616356		0.05135181	[0.033-0.07] unit decrease	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	2q24.3	2	164697799	NR	COBLL1			ENSG00000082438			rs12692737-?	rs12692737	0	12692737	non_coding_transcript_exon_variant	0	NR	9E-7	6.045757490560675		0.04645022	[0.028-0.065] unit decrease	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	6p25.1	6	6738519	NR	LY86 - BTF3P7	ENSG00000112799	ENSG00000219986		83536	56396	rs1294410-?	rs1294410	0	1294410	intron_variant	1	NR	1E-6	6.0		0.04433865	[0.027-0.062] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	6p25.1	6	6742916	NR	LY86 - BTF3P7	ENSG00000112799	ENSG00000219986		87933	51999	rs1294421-?	rs1294421	0	1294421	regulatory_region_variant	1	NR	3E-6	5.522878745280337		0.04156875	[0.024-0.059] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	2q24.3	2	164672366	NR	COBLL1			ENSG00000082438			rs13389219-?	rs13389219	0	13389219	intron_variant	0	NR	6E-8	7.221848749616356		0.05127342	[0.033-0.07] unit decrease	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	6p21.1	6	43796814	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		10327	48064	rs1358980-?	rs1358980	0	1358980	regulatory_region_variant	1	NR	1E-6	6.0		0.04286449	[0.025-0.06] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	3p14.1	3	64732582	NR	ADAMTS9-AS2			ENSG00000241684			rs2371767-?	rs2371767	0	2371767	intron_variant	0	NR	1E-11	11.0		0.06214778	[0.044-0.08] unit decrease	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	6p21.1	6	43790159	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		3672	54719	rs998584-?	rs998584	0	998584	regulatory_region_variant	1	NR	2E-6	5.698970004336019		0.04128558	[0.024-0.058] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	9,140 African American females, 11,555 Hispanic/Latino females, 1,843 Asian ancestry females, 1,715 Native Hawaiian ancestry females, 585 Native American ancestry females	NA	5q31.3	5	142698150	FGF1	FGF1 - LINC01844	ENSG00000113578	ENSG00000236714		80	18079	rs10477191-?	rs10477191	0	10477191	regulatory_region_variant	1	NR	4E-7	6.3979400086720375	(AA)	0.07891479	[0.048-0.109] unit increase	Illumina [30305130] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008050	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	1,146 African American males, 4,917 Hispanic/Latino males, 1,657 Asian ancestry males, 1,346 Native Hawaiian ancestry males	NA	6p21.1	6	43796814	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		10327	48064	rs1358980-?	rs1358980	0	1358980	regulatory_region_variant	1	NR	9E-7	6.045757490560675		0.07266837	[0.044-0.102] unit increase	Illumina [21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008051	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	1,146 African American males, 4,917 Hispanic/Latino males, 1,657 Asian ancestry males, 1,346 Native Hawaiian ancestry males	NA	6p21.1	6	43790159	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		3672	54719	rs998584-?	rs998584	0	998584	regulatory_region_variant	1	NR	2E-6	5.698970004336019		0.0700422	[0.041-0.099] unit increase	Illumina [21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008051	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	1q24.2	1	170403362	NR	HAUS4P1 - GORAB-AS1	ENSG00000226967	ENSG00000231407		32995	57091	rs10919388-?	rs10919388	0	10919388	intergenic_variant	1	NR	8E-6	5.096910013008056		0.03599956	[0.02-0.052] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	1p12	1	118962811	NR	TBX15			ENSG00000092607			rs10923712-?	rs10923712	0	10923712	intron_variant	0	NR	1E-7	7.0		0.03851753	[0.024-0.053] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	1p12	1	118988874	NR	TBX15			ENSG00000092607			rs1106529-?	rs1106529	0	1106529	intron_variant	0	NR	3E-7	6.522878745280337		0.04227875	[0.026-0.059] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	6p25.1	6	6738519	NR	LY86 - BTF3P7	ENSG00000112799	ENSG00000219986		83536	56396	rs1294410-?	rs1294410	0	1294410	intron_variant	1	NR	4E-9	8.397940008672037		0.04714837	[0.031-0.063] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	6p25.1	6	6742916	NR	LY86 - BTF3P7	ENSG00000112799	ENSG00000219986		87933	51999	rs1294421-?	rs1294421	0	1294421	regulatory_region_variant	1	NR	1E-8	8.0		0.04534542	[0.03-0.061] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	6p21.1	6	43796814	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		10327	48064	rs1358980-?	rs1358980	0	1358980	regulatory_region_variant	1	NR	2E-10	9.698970004336019		0.04949402	[0.034-0.065] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	3p14.1	3	64732582	NR	ADAMTS9-AS2			ENSG00000241684			rs2371767-?	rs2371767	0	2371767	intron_variant	0	NR	1E-7	7.0		0.04322555	[0.027-0.059] unit decrease	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	1p12	1	119031964	NR	WARS2			ENSG00000116874			rs2645294-?	rs2645294	0	2645294	3_prime_UTR_variant	0	NR	8E-6	5.096910013008056		0.03424089	[0.019-0.049] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	6p21.1	6	43791136	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		4649	53742	rs6905288-?	rs6905288	0	6905288	regulatory_region_variant	1	NR	2E-6	5.698970004336019		0.0359916	[0.021-0.051] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	1p12	1	118961220	NR	TBX15			ENSG00000092607			rs984222-?	rs984222	0	984222	intron_variant	0	NR	2E-7	6.698970004336019		0.03837117	[0.024-0.053] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Waist-hip ratio	10,286 African American individuals, 16,472 Hispanic/Latino individuals, 3,500 Asian ancestry individuals, 3,061 Native Hawaiian ancestry individuals, 585 Native American ancestry individuals	NA	6p21.1	6	43790159	NR	VEGFA - LINC02537	ENSG00000112715	ENSG00000283215		3672	54719	rs998584-?	rs998584	0	998584	regulatory_region_variant	1	NR	3E-10	9.522878745280337		0.04819281	[0.033-0.063] unit increase	Illumina [at least 21894105] (imputed)	N	waist-hip ratio	http://www.ebi.ac.uk/efo/EFO_0004343	GCST008052	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	5q14.3	5	89058858	NR	MEF2C-AS1			ENSG00000248309			rs10037512-?	rs10037512	0	10037512	intron_variant	0	NR	3E-6	5.522878745280337		0.0290756	[0.017-0.041] unit decrease	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	6p21.31	6	34227234	NR	CYCSP55 - HMGA1	ENSG00000214810	ENSG00000137309		7168	9639	rs1776897-?	rs1776897	0	1776897	regulatory_region_variant	1	NR	9E-20	19.045757490560675		0.05817815	[0.046-0.071] unit decrease	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	18q21.1	18	49061284	NR	DYM			ENSG00000141627			rs1787200-?	rs1787200	0	1787200	intron_variant	0	NR	2E-12	11.698970004336019		0.04481382	[0.032-0.057] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	4q31.21	4	144653692	NR	HHIP-AS1, HHIP			ENSG00000248890, ENSG00000164161			rs1812175-?	rs1812175	0	1812175	intron_variant	0	NR	6E-9	8.221848749616356		0.03694554	[0.025-0.049] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	2q35	2	217751910	NR	DIRC3			ENSG00000231672			rs1864439-?	rs1864439	0	1864439	intron_variant	0	NR	2E-7	6.698970004336019		0.04093311	[0.026-0.056] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	4q21.21	4	81263080	NR	PRKG2 - RNU5A-2P	ENSG00000138669	ENSG00000207065		47858	71223	rs1878528-?	rs1878528	0	1878528	intergenic_variant	1	NR	2E-6	5.698970004336019		0.02911165	[0.017-0.041] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	11q13.3	11	69706865	FGF19	FGF19 - DNAJB6P5	ENSG00000162344	ENSG00000256441		2843	30433	rs187968503-?	rs187968503	0	187968503	regulatory_region_variant	1	NR	2E-8	7.698970004336019		0.218	[0.14-0.29] unit decrease	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	20p12.3	20	6632185	NR	NA - LINC01713		ENSG00000228482			98895	rs1884897-?	rs1884897	0	1884897	regulatory_region_variant	1	NR	4E-8	7.3979400086720375		0.03452746	[0.022-0.047] unit decrease	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	6p24.3	6	7695740	NR	SNRNP48 - BMP6	ENSG00000168566	ENSG00000153162		83773	30359	rs1885486-?	rs1885486	0	1885486	intergenic_variant	1	NR	6E-6	5.221848749616356		0.0281404	[0.016-0.04] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	1q41	1	218431336	NR	TGFB2			ENSG00000092969			rs1890995-?	rs1890995	0	1890995	intron_variant	0	NR	1E-6	6.0		0.02841679	[0.017-0.04] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	1q25.3	1	184049341	NR	COLGALT2 - TSEN15	ENSG00000198756	ENSG00000198860		11612	2310	rs1926872-?	rs1926872	0	1926872	intergenic_variant	1	NR	2E-10	9.698970004336019		0.04115002	[0.028-0.054] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	3q23	3	141414608	NR	ZBTB38			ENSG00000177311			rs1991431-?	rs1991431	0	1991431	intron_variant	0	NR	8E-15	14.096910013008056		0.0465794	[0.035-0.058] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	4q21.21	4	81299170	NR	PRKG2 - RNU5A-2P	ENSG00000138669	ENSG00000207065		83948	35133	rs2011962-?	rs2011962	0	2011962	intergenic_variant	1	NR	9E-12	11.045757490560675		0.0430539	[0.031-0.055] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Height	17,286 African American individuals, 22,192 Hispanic/Latino individuals, 4,680 Asian ancestry individuals, 3,939 Native Hawaiian ancestry individuals, 647 Native American ancestry individuals, 1,052 individuals	NA	9q22.32	9	96399230	NR	ZNF367			ENSG00000165244			rs2025151-?	rs2025151	0	2025151	intron_variant	0	NR	1E-7	7.0		0.03644781	[0.023-0.05] unit increase	Illumina [34656550] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST008053	Genome-wide genotyping array
